"Clay loam"||"162491653"|"165259038"
"Sandy clay loam"||"162491654"|"165259039"
|"Bedrock"|"162491655"|"165259040"
|"Bedrock"|"162491656"|"165259041"
"Silt loam"||"162491657"|"165259042"
"Silt loam"||"162491658"|"165259043"
"Silty clay loam"||"162491659"|"165259044"
"Loam"||"162491660"|"165259045"
"Silt loam"||"162491661"|"165259046"
"Silt loam"||"162491662"|"165259047"
"Silty clay loam"||"162491663"|"165259048"
"Loam"||"162491664"|"165259049"
"Sandy loam"||"162491665"|"165259050"
"Loam"||"162491666"|"165259051"
"Loam"||"162491667"|"165259052"
"Clay loam"||"162491668"|"165259053"
"Sandy clay loam"||"162491669"|"165259054"
|"Bedrock"|"162491670"|"165259055"
|"Weathered bedrock"|"162491671"|"165259056"
"Silt loam"||"162491672"|"165259057"
"Loam"||"162491673"|"165259058"
"Silt loam"||"162491674"|"165259059"
"Silt loam"||"162491675"|"165259060"
"Loam"||"162491676"|"165259061"
"Silt loam"||"162491677"|"165259062"
"Silty clay loam"||"162491678"|"165259063"
"Silt loam"||"162491679"|"165259064"
"Silty clay loam"||"162491680"|"165259065"
"Silt loam"||"162491681"|"165259066"
"Silt loam"||"162491682"|"165259067"
"Silty clay loam"||"162491683"|"165259068"
|"Bedrock"|"162491684"|"165259069"
|"Bedrock"|"162491685"|"165259070"
"Silt loam"||"162491686"|"165259071"
"Silt loam"||"162491687"|"165259072"
"Silty clay loam"||"162491688"|"165259073"
"Loam"||"162491689"|"165259074"
"Silt loam"||"162491690"|"165259075"
"Silt loam"||"162491691"|"165259076"
"Silty clay loam"||"162491692"|"165259077"
"Sandy loam"||"162491693"|"165259078"
"Sandy loam"||"162491694"|"165259079"
"Sandy loam"||"162491695"|"165259080"
"Sandy clay loam"||"162491696"|"165259081"
"Sandy loam"||"162491697"|"165259082"
"Loam"||"162491698"|"165259083"
|"Bedrock"|"162491699"|"165259084"
"Silt loam"||"162489894"|"165257271"
"Silty clay loam"||"162489895"|"165257272"
"Silt loam"||"162489896"|"165257273"
"Silty clay loam"||"162489897"|"165257274"
"Silt loam"||"162489898"|"165257275"
|"Bedrock"|"162489899"|"165257276"
|"Weathered bedrock"|"162489900"|"165257277"
"Silt loam"||"162489901"|"165257278"
"Loam"||"162489902"|"165257279"
"Silt loam"||"162489903"|"165257280"
"Silt loam"||"162489904"|"165257281"
"Loam"||"162489905"|"165257282"
"Silt loam"||"162489906"|"165257283"
"Silty clay loam"||"162489907"|"165257284"
"Loam"||"162489908"|"165257285"
"Loam"||"162489909"|"165257286"
"Sandy loam"||"162489910"|"165257287"
"Loam"||"162489911"|"165257288"
"Clay loam"||"162489912"|"165257289"
"Sandy clay loam"||"162489913"|"165257290"
|"Bedrock"|"162489914"|"165257291"
"Sandy loam"||"162489915"|"165257292"
"Sandy loam"||"162489916"|"165257293"
"Sandy clay loam"||"162489917"|"165257294"
"Sandy loam"||"162489918"|"165257295"
"Sandy loam"||"162489919"|"165257296"
"Loam"||"162489920"|"165257297"
|"Bedrock"|"162489921"|"165257298"
|"Bedrock"|"162489922"|"165257299"
"Silt loam"||"162489923"|"165257300"
"Silt loam"||"162489924"|"165257301"
"Silty clay loam"||"162489925"|"165257302"
"Loam"||"162489926"|"165257303"
"Silt loam"||"162489927"|"165257304"
"Silt loam"||"162489928"|"165257305"
"Silty clay loam"||"162489929"|"165257306"
|"Bedrock"|"162489930"|"165257307"
"Loam"||"162489931"|"165257308"
"Sandy loam"||"162489932"|"165257309"
"Loam"||"162489933"|"165257310"
