"ML"|No |"80053584"|"148112403"
"ML"|No |"80053585"|"148112404"
"SM"|Yes|"80053585"|"148112405"
"GM"|Yes|"80053586"|"148112406"
"ML"|No |"80053586"|"148112407"
"SM"|No |"80053586"|"148112408"
"SP-SM"|No |"80053586"|"148112409"
"GM"|No |"80053587"|"148112410"
"ML"|Yes|"80053587"|"148112411"
"SM"|No |"80053587"|"148112412"
"CL"|No |"80053589"|"148112413"
"GM"|No |"80053589"|"148112414"
"ML"|No |"80053589"|"148112415"
"SM"|No |"80053589"|"148112416"
"SC"|Yes|"80053589"|"148112417"
"ML"|Yes|"80053590"|"148112418"
"CL"|No |"80053591"|"148112419"
"CL-ML"|No |"80053591"|"148112420"
"ML"|Yes|"80053591"|"148112421"
"SC-SM"|Yes|"80053592"|"148112422"
"GC"|No |"80053592"|"148112423"
"GC-GM"|No |"80053592"|"148112424"
"GM"|No |"80053592"|"148112425"
"SM"|No |"80053592"|"148112426"
"SC"|No |"80053592"|"148112427"
"CL"|No |"80053593"|"148112428"
"ML"|Yes|"80053593"|"148112429"
"GM"|No |"80053594"|"148112430"
"ML"|No |"80053594"|"148112431"
"SM"|Yes|"80053594"|"148112432"
"ML"|Yes|"80053596"|"148112433"
"CL"|No |"80053598"|"148112434"
"GC"|No |"80053598"|"148112435"
"GM"|Yes|"80053598"|"148112436"
"ML"|No |"80053598"|"148112437"
"CL"|No |"80053599"|"148112438"
"GC"|No |"80053599"|"148112439"
"GM"|No |"80053599"|"148112440"
"ML"|Yes|"80053599"|"148112441"
"CL-ML"|Yes|"80053600"|"148112442"
"CL"|No |"80053600"|"148112443"
"ML"|No |"80053600"|"148112444"
"SC"|No |"80053600"|"148112445"
"SM"|No |"80053600"|"148112446"
"SM"|No |"80053601"|"148112451"
"SC"|No |"80053601"|"148112450"
"GM"|No |"80053601"|"148112449"
"GC"|No |"80053601"|"148112448"
"SC-SM"|Yes|"80053601"|"148112447"
"SC-SM"|Yes|"80053602"|"148112452"
"CL"|No |"80053602"|"148112453"
"ML"|No |"80053602"|"148112454"
"SC"|No |"80053602"|"148112455"
"SM"|No |"80053602"|"148112456"
"CL"|No |"80053605"|"148112457"
"CL-ML"|Yes|"80053605"|"148112458"
"ML"|No |"80053605"|"148112459"
"CL"|Yes|"80053606"|"148112460"
"ML"|No |"80053606"|"148112461"
"SC"|No |"80053606"|"148112462"
"SM"|No |"80053606"|"148112463"
"GC-GM"|Yes|"80053607"|"148112464"
"CL"|No |"80053607"|"148112465"
"GM"|No |"80053607"|"148112466"
"ML"|No |"80053607"|"148112467"
"SM"|No |"80053607"|"148112468"
"SC-SM"|Yes|"80053608"|"148112469"
"GC"|No |"80053608"|"148112470"
"GM"|No |"80053608"|"148112471"
"SC"|No |"80053608"|"148112472"
"SM"|No |"80053608"|"148112473"
"SC-SM"|Yes|"80053609"|"148112474"
"CL"|No |"80053609"|"148112475"
"ML"|No |"80053609"|"148112476"
"SC"|No |"80053609"|"148112477"
"SM"|No |"80053609"|"148112478"
"SM"|No |"80053610"|"148112483"
"SC"|No |"80053610"|"148112482"
"ML"|No |"80053610"|"148112481"
"CL"|No |"80053610"|"148112480"
"CL-ML"|Yes|"80053610"|"148112479"
"CL"|No |"80053612"|"148112484"
"GC"|No |"80053612"|"148112485"
"GM"|Yes|"80053612"|"148112486"
"ML"|No |"80053612"|"148112487"
"CL"|No |"80053613"|"148112488"
"GC"|No |"80053613"|"148112489"
"GM"|No |"80053613"|"148112490"
"ML"|Yes|"80053613"|"148112491"
"ML"|Yes|"80053614"|"148112492"
"CL"|No |"80053617"|"148112493"
"GM"|No |"80053617"|"148112494"
"ML"|No |"80053617"|"148112495"
"SM"|No |"80053617"|"148112496"
"SC"|Yes|"80053617"|"148112497"
"ML"|Yes|"80053618"|"148112498"
"CL-ML"|No |"80053619"|"148112499"
"ML"|Yes|"80053619"|"148112500"
